The Grim Adventures of Billy & Mandy,0.03,0,GC
NBA Inside Drive 2004,0.04,0,XB
The King of Fighters '97,0,0.16,PS
Time Commando,0.07,0,PS
Professional Fisherman's Tour: Northern Hemisphere,0,0,DS
Kekkaishi: Karasumori Ayakashi Kidan,0,0.17,DS
Gretzky NHL 2005,0.07,0,PS2
Dungeon Siege III,0.08,0,PC
The Hobbit,0.03,0,GC
MotoGP 15,0.12,0.03,PS4
Backyard Sports Football: Rookie Rush,0,0,DS
Skate it,0.02,0,DS
Cabela's Legendary Adventures,0,0,Wii
True Crime: New York City,0.03,0,GC
Metal Arms: Glitch in the System,0.04,0,XB
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,0,0.17,PSP
Toukiden Kiwami,0.07,0.02,PS4
Trauma Team,0,0.02,Wii
The Secret World,0.08,0,PC
Ice Age: Dawn of the Dinosaurs,0.07,0,PS2
ESPN Final Round Golf 2002,0.05,0,GBA
Iron Chef America: Supreme Cuisine,0,0,Wii
MDK2 Armageddon,0.07,0,PS2
Exhibition Volume 02,0.04,0,XB
NHL 2K9,0.01,0,X360
I Spy: Castle,0,0,DS
Fight Night Round 2,0.03,0,GC
Backbreaker,0,0,PS3
Disney's Atlantis: The Lost Empire,0.07,0,PS
Power Pro Kun Pocket,0,0.17,GB
The King of Fighters '97,0,0.17,SAT
Tamagotchi no Narikiri Challenge,0,0.17,DS
Madden NFL 17,0.02,0,X360
Jewel Match,0.11,0,DS
Space Battleship Yamato: Harukanaru Hoshi Iscandar,0,0.16,PS
Lost in Blue 3,0.02,0.06,DS
Sound Novel Evolution 1: Otogirisou Sosei-Hen,0,0.16,PS
Stormrise,0.02,0,PS3
Psi-Ops: The Mindgate Conspiracy,0.04,0,XB
X-Men: The Official Game,0,0,X360
SWAT: Global Strike Team,0.04,0,XB
Horrid Henry: Missions of Mischief,0.14,0,DS
Cabela's Legendary Adventures,0,0,PSP
Pictionary,0.06,0,DS
Hitman: HD Trilogy,0.08,0,X360
MX World Tour Featuring Jamie Little,0.07,0,PS2
Goblin Commander: Unleash the Horde,0.07,0,PS2
uDraw Studio: Instant Artist,0.09,0,Wii
Hello Kitty: Happy Party Pals,0.05,0,GBA
Jikkyou Powerful Pro Baseball 2016,0,0.17,PS4
Backyard NFL Football '09,0.07,0,PS2
World Destruction League: Thunder Tanks,0.07,0,PS2
Tom Clancy's Ghost Recon: Future Soldier,0.1,0,PC
Backyard Baseball '10,0.07,0,PS2
Resident Evil Director's Cut: Dual Shock Edition,0,0.16,PS
Broken Sword: Shadows of the Templars - The Director's Cut,0.08,0,DS
PlayStation Move Heroes,0.06,0,PS3
The King of Fighters '95,0,0.16,PS
RoadKill,0.07,0,PS2
Hanjuku Eiyuu Tai 3D,0,0.17,PS2
.hack//G.U. Vol.3//Redemption,0,0.17,PS2
Super Robot Taisen Compact 2 Dai-1-Bu,0,0.17,WS
Looney Tunes: Back in Action,0.03,0,GC
Marvel Super Hero Squad: The Infinity Gauntlet,0.03,0,PS3
The Chronicles of Narnia: Prince Caspian,0.01,0,PS3
Tak: The Great Juju Challenge,0.05,0,GBA
Yu-Gi-Oh! Zexal World Duel Carnival,0.08,0.08,3DS
SingStar Motown,0.15,0,PS3
Macross Ultimate Frontier,0,0.17,PSP
Top Spin 2,0,0,X360
Hunter: The Reckoning Redeemer,0.04,0,XB
Age of Empires III: Complete Collection,0.12,0,PC
Captain America: Super Soldier,0.05,0,X360
Tokyo Xtreme Racer,0,0.17,DC
Fighter Maker,0.04,0.07,PS
Danganronpa 2: Goodbye Despair,0.05,0,PSV
Thief: Deadly Shadows,0.04,0,XB
Monkey Island: Special Edition Collection,0.14,0,PC
MotoGP 10/11,0.1,0,PS3
NBA 09: The Inside,0,0,PSP
Batman Begins,0.05,0,GBA
Mercury Meltdown Revolution,0,0,Wii
Glover,0.06,0,PS
Dragon Ball GT: Game Boy Advance Video Volume 1,0.05,0,GBA
Country Dance: All Stars,0,0,X360
Let's TAP,0.06,0.01,Wii
James Cameron's Dark Angel,0.07,0,PS2
Mahjong Fight Club,0,0.17,PSP
Turok 3: Shadow of Oblivion,0.05,0,N64
Bomberman 64: The Second Attack!,0.01,0.11,N64
World Driver Championship,0.03,0,N64
The Lord of the Rings: Aragorn's Quest,0.04,0,PS3
Spawn: Armageddon,0.04,0,XB
Project X Zone 2: Brave New World,0.03,0.08,3DS
Codename: Kids Next Door: Game Boy Advance Video Volume 1,0.05,0,GBA
Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,0.05,0,GBA
Major League Baseball 2K9,0.06,0,PS2
Gundam Assault Survive,0,0.17,PSP
Bee Movie Game,0,0,X360
Luxor 3,0,0,Wii
Disney TH!NK Fast: The Ultimate Trivia Showdown,0.06,0,PS2
Jikkyou Powerful Pro Yakyuu 2013,0,0.17,PSP
Fate/Stay Night [Réalta Nua],0,0.17,PS2
Disney's Home on the Range,0.04,0,GBA
The Rise of the Argonauts,0.12,0,X360
Conception II: Children of the Seven Stars,0,0.04,PSV
Deus Ex: Mankind Divided,0.06,0,XOne
Space Griffon VF-9,0.02,0.12,PS
Professor Heinz Wolff's Gravity,0.12,0,Wii
.hack//G.U. Vol.1//Rebirth,0,0.17,PS2
Transformers: Dark of the Moon,0.06,0,Wii
FaceBreaker,0.02,0,PS3
Star Wars: Battlefront II,0.13,0,PC
Michael Jackson: The Experience 3D,0.03,0,3DS
Gyakuten Saiban 3,0,0.16,GBA
Digimon Story: Cyber Sleuth,0,0.17,PSV
Gallop Racer 2001,0.04,0.06,PS2
Hellboy: The Science of Evil,0.02,0,PS3
Nightmare Creatures II,0.06,0,PS
MotoGP 09/10,0.09,0,X360
Bratz Kidz,0,0,Wii
N3 II: Ninety-Nine Nights,0.06,0.04,X360
Catwoman,0.06,0,PS2
Garfield: Lasagna World Tour,0.06,0,PS2
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,0.04,0,GBA
Bomberman B-Daman,0,0.17,SNES
Monsters vs. Aliens,0.03,0,X360
Beat Down: Fists of Vengeance,0.03,0.09,PS2
World Destruction League: Thunder Tanks,0.06,0,PS
Terminator 3: The Redemption,0.06,0,PS2
Reloaded,0.06,0,PS
Sword of the Samurai,0,0.17,PS2
Anarchy Reigns,0.02,0.02,X360
SSX On Tour,0.03,0,GC
Bladestorm: Nightmare,0.04,0.03,PS4
Fairytale Fights,0.02,0,X360
LEGO Marvel Super Heroes,0.12,0,PC
Hot Wheels: Beat That!,0,0,X360
Ashes Cricket 2009,0.15,0,PS3
James Bond 007: Everything or Nothing,0.04,0,GBA
Naruto Shippuden: Ultimate Ninja 5,0,0.17,PS2
Shrek Extra Large,0.03,0,GC
Final Fantasy V,0,0.16,PS
World Tour Soccer 2006,0.06,0,PS2
Gunvalkyrie,0.04,0,XB
Camp Rock: The Final Jam,0.02,0,DS
NickToons: Racing,0.06,0,PS
Jillian Michaels Fitness Ultimatum 2011,0,0,Wii
VR Golf '97,0.06,0,PS
State of Emergency,0.04,0,XB
Off-World Interceptor Extreme,0.06,0,PS
Sumikko Gurashi: Koko ga Ochitsukundesu,0,0.17,3DS
Disney Golf,0.06,0.02,PS2
The Naked Brothers Band: The Video Game,0.06,0,PS2
Fuzion Frenzy 2,0.01,0,X360
Demon Gaze,0.02,0.08,PSV
Clock Tower II: The Struggle Within,0.01,0.12,PS
Batman Beyond: Return of the Joker,0.06,0,PS
My French Coach,0.01,0,DS
Backyard NFL Football '10,0,0,Wii
CSI: Fatal Conspiracy,0.04,0,X360
Mega Man Network Transmission,0.03,0,GC
Densetsu no Stafi 4,0,0.17,DS
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),0,0.17,PS2
Fairytale Fights,0.03,0,PS3
How to Train Your Dragon 2,0.1,0,X360
Tokimeki Memorial: Private Collection,0,0.16,PS
Magical Starsign (US sales),0.02,0,DS
RC Revenge Pro,0.06,0,PS2
G-Force,0.05,0,X360
Surf's Up,0,0,Wii
Buzz! Brain of the UK,0.15,0,PS3
Backyard Wrestling: Don't Try This at Home,0.04,0,XB
Gauntlet: Dark Legacy,0.04,0,XB
Far East of Eden II: Manji Maru,0,0.17,PS2
Time and Eternity,0.03,0.06,PS3
Lost Kingdoms,0.02,0.04,GC
Brunswick Cosmic Bowling,0,0,Wii
Pursuit Force: Extreme Justice,0.06,0,PSP
Disney Sing It: Family Hits,0.03,0,PS3
Matchbox Cross Town Heroes,0.04,0,GBA
The Cursed Crusade,0.06,0.01,PS3
Ridge Racer Unbounded,0.09,0,PS3
Wolfenstein 3D,0.04,0,GBA
Nobunaga no Yabou: Tenshoki,0,0.17,SNES
NHL 07,0.02,0,PSP
I'm A Celebrity: Get Me Out of Here!,0.16,0,Wii
Dementium: The Ward,0.01,0,DS
Mobile Suit Gundam: Extreme VS Force,0,0.17,PSV
Dragon Quest X,0,0.17,3DS
Learning to Spell,0,0,DS
TRON: Evolution,0.04,0,DS
Sudoku Gridmaster,0.02,0,DS
NASCAR '14,0,0,X360
Super Power League,0,0.17,SNES
Bakugan Battle Brawlers: Defenders of the Core,0.01,0,PS3
Green Lantern: Rise of the Manhunters,0.05,0,PS3
Street Fighter Alpha 2,0,0.17,SNES
25 to Life,0.04,0,XB
Squeeballs Party,0,0,DS
Naval Assault: The Killing Tide,0.07,0,X360
NASCAR '15,0,0,X360
NCAA Basketball 09,0,0,PS3
Sega Superstars,0.06,0,PS2
MLB 11: The Show,0,0,PSP
Bomberman Land,0.01,0.03,Wii
Ringling Bros. and Barnum & Bailey: Circus Friends,0,0,DS
Midway Arcade Treasures,0.03,0,GC
Leisure Suit Larry: Magna Cum Laude,0.04,0,XB
Mousetrap / Operation / Simon,0.04,0,GBA
Pac-Man World 3,0,0,DS
Shawn Johnson Gymnastics,0,0,Wii
NBA 09: The Inside,0.06,0,PS2
One Piece: Pirate Warriors 3,0.03,0.13,PSV
Jikkyou Powerful Pro Yakyuu 2014,0,0.17,PS3
Resident Evil,0,0.17,SAT
TOEIC Test Training DS,0,0.17,DS
Itoi Shigesato no Bass Tsuri No. 1,0,0.17,SNES
ZhuZhu Puppies,0.03,0,DS
Cubivore: Survival of the Fittest,0,0.15,GC
7th Dragon III Code: VFD,0,0.12,3DS
FlatOut,0.04,0,XB
Chaotic: Shadow Warriors,0,0,PS3
Mr. Do!'s Castle,0.01,0,2600
Death Trap,0.01,0,2600
Armor Ambush,0.01,0,2600
Parodius,0,0.16,SAT
Easy Piano,0.11,0,DS
Blood Bowl,0.02,0,X360
Taz Wanted,0.06,0,PS2
Far Cry: Primal,0.11,0,PC
Sid Meier's Civilization IV,0.12,0,PC
Zoo Keeper,0.01,0.05,DS
Phantasy Star Online 2,0,0.16,PSV
Vehicular Combat League presents Motor Mayhem,0.06,0,PS2
Chuck E. Cheese's Party Games,0,0,Wii
Pursuit Force,0.01,0,PSP
PoPoLoCrois: Hajimari no Bouken,0,0.16,PS2
Star Wars: Super Bombad Racing,0.06,0,PS2
TransFormers Animated: The Game,0,0,DS
Hamster Heroes,0,0,Wii
Hot Wheels Velocity X,0.04,0,GBA
Driver: San Francisco,0.09,0,Wii
Alien Resurrection,0.06,0,PS
World Tour Soccer 2005,0.06,0,PS2
Disney Friends,0.03,0,DS
ESPN College Hoops,0.06,0,PS2
Dengeki Bunko Fighting Climax,0,0.09,PS3
F1 Championship Season 2000,0.05,0.03,PS2
Leisure Suit Larry: Box Office Bust,0.01,0,X360
Pen 1 Grand Prix: Penguin no Mondai Special,0,0.16,DS
Robotech: Battlecry,0.03,0,GC
Zapper: One Wicked Cricket!,0.06,0,PS2
Bomberman Land,0,0.15,PS
Clash of the Titans,0.06,0,X360
Pro Evolution Soccer 2014,0.02,0.14,PSP
Paws & Claws: Pet Resort,0.04,0,GBA
Kya: Dark Lineage,0.06,0,PS2
Mirror's Edge Catalyst,0.06,0,XOne
Curious George,0.04,0,GBA
Stronghold 3,0.1,0,PC
Lethal Skies II,0.06,0,PS2
F1 2011,0.08,0,3DS
Kamaitachi no Yoru × 3,0,0.16,PS2
Guilty Gear Judgment,0,0.02,PSP
Tom and Jerry: Infurnal Escape,0.04,0,GBA
NCAA Football 09 All-Play,0,0,Wii
Splatterhouse,0.02,0,PS3
The Legend of Heroes VII: The Trail of Zero,0,0.16,PSP
Doctor Lautrec and the Forgotten Knights,0.05,0.03,3DS
King's Field,0.06,0,PS
Let's Ride: Sunshine Stables,0.04,0,GBA
World Stadium 4,0,0.15,PS
Disney's American Dragon Jake Long: Attack of the Dark Dragon,0,0,DS
Midway Arcade Treasures 2,0.03,0,GC
Hot Wheels World Race,0.03,0,GC
San Goku Shi Taisen DS,0,0.16,DS
Monster Jam,0,0,Wii
Kawa no Nushi Tsuri,0,0.15,PS
Castlevania Judgment,0.02,0.01,Wii
Magic: The Gathering - Battlegrounds,0.03,0,XB
N2O: Nitrous Oxide,0.06,0,PS
Dancing With The Stars,0.06,0,PS2
Apache: Air Assault,0.03,0,X360
Aliens: Infestation,0.05,0,DS
Return to PopoloCrois: A Story of Seasons Fairytale,0,0.1,3DS
Angry Birds Trilogy,0.02,0,PS3
Otogirisou,0,0.16,SNES
SD Gundam G Generation 3D,0,0.16,3DS
Crash Tag Team Racing,0.03,0,GC
El Shaddai: Ascension of the Metatron,0.05,0.03,X360
NPPL: Championship Paintball 2009,0,0,PS3
True Swing Golf,0,0.04,DS
TimeSplitters: Future Perfect,0.03,0,XB
Hannah Montana: Rock Out the Show,0.01,0,PSP
Zoo Hospital,0.01,0,Wii
Family Feud Decades,0,0,Wii
Midway Arcade Treasures 3,0.06,0,PS2
Goosebumps HorrorLand,0,0,Wii
Dr. Muto,0.06,0,PS2
Thrillville: Off the Rails,0.02,0,X360
DS Rakubiki Jiten,0,0.16,DS
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0.06,0,PS2
Fatal Frame II: Crimson Butterfly,0.06,0,PS2
Murdered: Soul Suspect,0.07,0,XOne
Shadow Man: 2econd Coming,0.06,0,PS2
Yu-Gi-Oh! 5D's Tag Force 6,0,0.16,PSP
Dynasty Warriors 4,0.03,0,XB
Warriors Orochi 3,0.03,0.03,X360
Wakeboarding Unleashed Featuring Shaun Murray,0.06,0,PS2
The Incredibles: Rise of the Underminer,0.03,0,GC
Beowulf: The Game,0.01,0,PS3
Dewy's Adventure,0,0.01,Wii
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,0,0.16,SNES
Alone in the Dark: The New Nightmare,0.06,0,PS
The BIGS,0,0,PS3
Fracture,0.04,0,PS3
Flushed Away,0.03,0,GC
NBA Live 08,0,0,Wii
Summon Night EX-Thesis: Yoake no Tsubasa,0,0.16,PS2
Hyperdimension Neptunia Victory,0.03,0.06,PS3
Pro Yaky? Spirits 3,0,0.16,PS2
Silent Scope 3,0.06,0,PS2
NASCAR Heat 2002,0.04,0,GBA
Marble Saga: Kororinpa,0.05,0,Wii
Namco Classic Fighter Collection,0.06,0,PS2
International Superstar Soccer Deluxe,0,0.16,SNES
Family Game Night 4: The Game Show,0.03,0,Wii
Intellivision Lives!,0.06,0,PS2
Robots,0.03,0,GC
WRC 2: FIA World Rally Championship,0.12,0,PS3
The King of Fighters XII,0.01,0.03,PS3
Tak: Mojo Mistake,0,0,DS
Lego Star Wars: The Force Awakens,0.1,0,PS3
Dungeon Siege: Throne of Agony,0.02,0,PSP
Rio,0.03,0,DS
SimEarth: The Living Planet,0,0.16,SNES
Finding Nemo: Escape to the Big Blue,0.03,0,DS
Sengoku Basara: Chronicle Heroes,0,0.16,PSP
Grease Dance,0.03,0,X360
Culdcept SAGA,0,0.03,X360
The Wild Thornberrys: Chimp Chase,0.04,0,GBA
Power Stakes,0,0.15,PS
World Series of Poker: Tournament of Champions 2007 Edition,0,0,X360
Tom and Jerry in Fists of Furry,0.03,0,N64
Hydro Thunder,0.03,0,N64
Destruction Derby 64,0.03,0,N64
Space Invaders,0.03,0,N64
Starcraft 64,0.03,0,N64
Buck Bumble,0.03,0,N64
California Speed,0.03,0,N64
Wonder Project J2: Koruro no Mori no Josette,0,0.12,N64
Asteroids Hyper 64,0.03,0,N64
The Powerpuff Girls: Chemical X-Traction,0.03,0,N64
Fighters Destiny,0.03,0,N64
Jikkyou Powerful Pro Yakyuu Basic-han 2001,0,0.12,N64
The Crew,0.15,0,PC
Ready 2 Rumble Revolution,0,0,Wii
Create,0.03,0,PS3
Minna no DS Seminar: Kanpeki Kanji Ryoku,0,0.16,DS
Macross Ace Frontier,0,0.16,PSP
Black & Bruised,0.06,0,PS2
Eragon,0.02,0,DS
TimeShift,0,0,PS3
.hack//G.U. Vol.2//Reminisce (jp sales),0,0.16,PS2
Rapala Pro Fishing,0.03,0,XB
Spyro: Shadow Legacy,0.01,0,DS
Just Dance: Disney Party,0.02,0,X360
The Sims 3: Seasons,0.13,0,PC
Our House,0,0,DS
Bakugan Battle Brawlers: Defenders of the Core,0,0,Wii
Guilty Gear Xrd: Sign,0,0.04,PS4
Sid Meier's Pirates!,0.02,0,Wii
Scarface: Money. Power. Respect.,0,0,PSP
Angry Birds Star Wars,0.04,0,XOne
Ghost in the Shell: Stand Alone Complex,0.06,0,PS2
Blitz: The League,0,0,X360
Battle Soccer: Field no Hasha,0,0.16,SNES
Yakuza Kiwami,0,0.16,PS4
NBA 2K12,0.05,0,PC
Take A Break's: Puzzle Master,0.15,0,DS
Ener-G: Dance Squad,0,0,DS
Rudolph the Red-Nosed Reindeer,0,0,Wii
FlatOut 2,0.06,0,PS2
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,0,0,PSP
Despicable Me: The Game,0.08,0,PSP
FIFA Soccer 96,0.06,0,PS
NCAA Final Four 2001,0.06,0,PS
Heroes over Europe,0.02,0,PS3
J-League Jikkyou Winning Eleven 2000,0,0.15,PS
Eve: The Lost One,0,0.16,SAT
TNA iMPACT!,0.01,0,Wii
Konami Krazy Racers,0.03,0.04,GBA
BioShock The Collection,0.06,0,XOne
Watchmen: The End is Nigh - The Complete Experience,0.06,0,PS3
Solitaire Overload Plus,0,0,DS
Saturday Night Slam Masters,0,0.16,SNES
F-Zero: GP Legend,0.04,0,GBA
Racing Lagoon,0,0.15,PS
Vegas Party,0,0,Wii
Mr. Driller 2,0,0.15,GBA
Klonoa,0.02,0.03,Wii
Bulletstorm,0.07,0,PC
Putty Squad,0.07,0,PS4
J-League Pro Soccer Club o Tsukurou! 6: Pride of J,0,0.16,PSP
Burger Island,0,0,DS
The Walking Dead: Season One,0.06,0,XOne
Field Commander,0,0,PSP
Left Brain Right Brain: Use Both Hands Train Both Sides,0,0,DS
Around the World in 80 Days,0.14,0,DS
"BCFX: The Black College Football Xperience, The Doug Williams Edition",0,0,X360
Custom Robo Arena,0.02,0.12,DS
Ar Nosurge: Ode to an Unborn Star,0.03,0.06,PS3
Power Rangers Double Pack,0.04,0,GBA
Imagine: Ice Champions,0,0,DS
Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,0,0.15,PS
FIFA Soccer 97,0.06,0,PS
Transformer: Rise of the Dark Spark,0.06,0,X360
Shaun White Skateboarding,0.05,0,X360
Dragon Ball: Origins 2,0.01,0.08,DS
Psychic Force,0.01,0.13,PS
Trigger Man,0.06,0,PS2
StarBlade α,0,0.15,PS
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,0,0.16,PSP
Wildstar,0.07,0,PC
Family Party: 30 Great Games Outdoor Fun,0.01,0,Wii
Tiger Woods PGA Tour 2004,0.03,0,GC
Rudolph the Red-Nosed Reindeer,0,0,DS
Spider-Man: Web of Shadows - Amazing Allies Edition,0.02,0,PSP
Culdcept,0,0.16,3DS
Amped 3,0.02,0,X360
MX 2002 Featuring Ricky Carmichael,0.04,0,GBA
Innocent Life: A Futuristic Harvest Moon,0.03,0.03,PSP
Halo Triple Pack,0.03,0,XB
Street Racer,0.06,0,PS
Bomberman Land Touch! 2,0,0.01,DS
NBA 2K3,0.03,0,GC
Harvest Moon: The Lost Valley,0.01,0,3DS
NHL 2005,0.03,0,XB
Arcana Heart,0.05,0.04,PS2
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,0,0.16,PSP
Battlestar Galactica,0.06,0,PS2
Time Hollow,0.01,0.11,DS
Medieval Games,0.01,0,Wii
Kingdom Hearts: Birth by Sleep - Final Mix,0,0.16,PSP
Tak and the Guardians of Gross,0,0,Wii
Yu-Gi-Oh! 5D's: Duel Transer,0.02,0.02,Wii
Jurassic Park: The Game,0,0,X360
Toriko: Gourmet Monsters!,0,0.16,3DS
Akiba's Trip: Undead & Undressed,0.02,0.08,PSV
The Incredible Hulk: The Pantheon Saga,0.06,0,PS
The Idolm@ster 2,0,0.16,PS3
Monster House,0,0,DS
Dynasty Warriors 8: Xtreme Legends,0.02,0.11,PS3
Godzilla Unleashed,0,0,Wii
AC/DC LIVE: Rock Band Track Pack,0.06,0,PS2
Senran Kagura: Sh?jo-tachi no Shinei,0,0.16,3DS
Ener-G Horse Riders,0.01,0,DS
He-Man: Power of Grayskull,0.04,0,GBA
Sherlock Holmes vs. Jack the Ripper,0.03,0,X360
Sniper: Ghost Warrior,0.13,0,PC
Rondo of Swords (US sales),0,0,DS
Polaris SnoCross,0.06,0,PS
Wing Commander III: Heart of the Tiger,0.06,0,PS
Imagine: Music Fest,0,0,DS
Mat Hoffman's Pro BMX 2,0.04,0,GBA
Fist of the North Star: Ken's Rage,0.02,0.06,X360
Chaotic: Shadow Warriors,0,0,X360
Muppet RaceMania,0.06,0,PS
Namco Museum Vol.5,0.01,0.12,PS
Courier Crisis,0.06,0,PS
Digimon Battle Spirit 2,0.04,0,GBA
Winning Post 3,0,0.14,PS
Just Sing!,0,0,DS
Driven,0.06,0,PS2
James Noir's Hollywood Crimes,0.07,0,3DS
"Warhammer 40,000: Fire Warrior",0.06,0,PS2
All-Pro Football 2K8,0,0,PS3
Lufia: Curse of the Sinistrals,0,0.03,DS
MTV Music Generator 2,0.06,0,PS2
Mugen Souls,0.02,0.08,PS3
Ultimate Spider-Man,0,0,DS
Major League Baseball 2K13,0,0,PS3
Saw II: Flesh & Blood,0.04,0,X360
Burnout 2: Point of Impact,0.03,0,GC
Paris-Dakar Rally,0.06,0,PS2
Bakugan Battle Brawlers: Defenders of the Core,0.04,0,PSP
MotionSports: Adrenaline,0.05,0,PS3
Atelier Iris: Eternal Mana,0.06,0,PS2
Blinx 2: Masters of Time & Space,0.03,0,XB
F.E.A.R. 3,0.08,0,PC
Chessmaster: The Art of Learning,0.03,0,DS
My Baby 3 & Friends,0.02,0,DS
Tak: The Great Juju Challenge,0.03,0,GC
Fantasia: Music Evolved,0.03,0,XOne
Dragon Ball Z: Harukanaru Densetsu (JP sales),0,0.15,DS
Knockout Kings 2003,0.03,0,GC
Bomberman,0,0,PSP
NCAA Football 2004,0.03,0,GC
XGIII: Extreme G Racing,0.03,0,GC
Digimon World 4,0.06,0,PS2
Stormrise,0.03,0,X360
Scripps Spelling Bee,0,0,DS
Major League Baseball 2K11,0,0,Wii
"Go, Diego, Go! Safari Rescue",0.01,0,DS
Disney's Story Studio: Disney's Mulan,0.06,0,PS
Pressure Cooker,0.01,0,2600
Home Run,0.01,0,2600
Klax,0.01,0,2600
Saturn Bomberman,0,0.15,SAT
The Godfather: Blackhand Edition,0,0,Wii
Wolfenstein: The Old Blood,0.07,0,XOne
Jikkyou Powerful Pro Yakyuu Portable,0,0.15,PSP
Dragon's Lair Trilogy,0,0,Wii
Naruto: Powerful Shippuden,0.02,0.04,3DS
American Chopper,0.03,0,XB
The Adventures of Tintin: The Game,0.09,0,3DS
Dynasty Warriors 8,0.05,0,X360
Bust-A-Move Bash!,0.01,0,Wii
Kingdom Under Fire: Heroes,0.03,0,XB
Cartoon Network Collection: Game Boy Advance Video Special Edition,0.04,0,GBA
The Terminator: Dawn of Fate,0.03,0,XB
Infected,0,0,PSP
Doctor Who: Evacuation Earth,0.13,0,DS
Birds of Steel,0.03,0,X360
Cars: Race-O-Rama,0.01,0,X360
Scooby-Doo! Unmasked,0.03,0,GC
Theatrhythm Dragon Quest,0,0.15,3DS
Streak: Hoverboard Racing,0.06,0,PS
NBA Street Homecourt,0.01,0,PS3
Darksiders II,0.1,0,PC
Enthusia Professional Racing,0.06,0,PS2
DiRT 3,0.13,0,PC
NCAA GameBreaker 2001,0.06,0,PS2
Disgaea 4: A Promise Unforgotten,0.03,0.08,PSV
Get On Da Mic,0.06,0,PS2
Darksiders II,0.07,0,WiiU
Gunslingers,0.06,0,Wii
Army Men: Sarge's War,0.03,0,GC
Amagami,0,0.15,PSP
Jikkyou Powerful Pro Yakyuu 2009,0,0.15,PS2
Block Party,0,0,Wii
Little League World Series Baseball 2009,0,0,Wii
Kidou Senkan Nadesico,0,0.15,SAT
Blitz: The League II,0.02,0,PS3
Arcade Zone,0,0,Wii
Project Sylpheed: Arc of Deception,0.01,0.02,X360
Bigfoot: Collision Course,0,0,DS
Frogger's Adventures: The Rescue,0.03,0,GC
NHL 2K10,0.01,0,PS3
Family Party: Fitness Fun,0,0,Wii
The Secret Saturdays: Beasts of the 5th Sun,0.02,0,PS2
Michael Jackson: The Experience,0.03,0,PSP
MLB Power Pros 2008,0.04,0.05,PS2
Sonny with a Chance,0.02,0,DS
The Fairly Odd Parents: Clash with the Anti-World,0.04,0,GBA
WordJong,0.01,0,DS
Tears to Tiara II: Heir of the Overlord,0.01,0.06,PS3
Puzzle Quest: Galactrix,0,0,DS
The Amazing Spider-Man (Console Version),0.04,0,Wii
de Blob 2,0.04,0,X360
Disney's The Lion King: Simba's Mighty Adventure,0.06,0,PS
Gundam Breaker 2,0,0.15,PSV
Major League Baseball 2K10,0,0,DS
Samurai Warriors: Katana,0,0.04,Wii
NBA 09: The Inside,0,0,PS3
Jikkyou Powerful Pro Yakyuu 2012,0,0.15,PSP
Kingdom of Paradise,0,0,PSP
All Japan Pro Wrestling featuring Virtua,0,0.15,SAT
Naruto Shippuden: Legends: Akatsuki Rising,0,0,PSP
Marvel Super Hero Squad: The Infinity Gauntlet,0.02,0,X360
Rudra no Hihou,0,0.15,SNES
Bleach: Dark Souls,0.02,0,DS
Hot Wheels: Battle Force 5,0.02,0,DS
Prince of Persia: The Sands of Time,0.04,0,GBA
Zoids: Battle Legends,0.03,0,GC
Ice Age 2: The Meltdown,0.01,0,DS
Prince of Persia: The Forgotten Sands,0.01,0,DS
World Series Baseball 2K3,0.03,0,XB
Tokyo Xanadu,0,0.15,PSV
Serious Sam,0.03,0,XB
Bomberman,0.01,0.03,DS
Kowloon's Gate,0,0.14,PS
Killer7,0.03,0,GC
Super Monkey Ball Adventure,0.03,0,GC
FIFA Soccer 2002,0.06,0,PS
Street Fighter Anniversary Collection,0.03,0,XB
3rd Super Robot Wars Z: Tengoku-Hen,0,0.15,PS3
Suzumiya Haruhi no Yakusoku,0,0.15,PSP
Shadow Ops: Red Mercury,0.03,0,XB
Indigo Prophecy,0.06,0,PS2
FIFA 06: Road to FIFA World Cup,0.02,0.01,X360
World League Soccer,0,0.15,SNES
NBA ShootOut 2001,0.06,0,PS2
Final Fantasy XI: Vana'diel Collection 2008,0,0.01,X360
Farm Frenzy: Animal Country,0.01,0,DS
We Sing UK Hits,0.13,0,Wii
Samurai Shodown Anthology,0.06,0,PS2
Musashi: Samurai Legend,0.06,0,PS2
Build-A-Bear Workshop: Welcome to Hugsville,0,0,DS
LEGO The Hobbit,0.09,0,PSV
The Oregon Trail,0,0,Wii
Oreshika: Tainted Bloodlines,0,0.15,PSV
Pokémon: Johto Photo Finish: Game Boy Advance Video,0.04,0,GBA
Adventure Time: Explore the Dungeon Because I Don't Know!,0.03,0,3DS
F1 2001,0.06,0,PS2
Darksiders,0.06,0,PC
